"_id","_labels","atcClassification","category","class","diseaseID","drugID","ensemblID","name","ncbiID","ncbiTaxID","providedBy","semanticType","symbol","type","uniprotID","_start","_end","_type","associationType","confidenceScore","identifier","providedBy","publication","relation","type"
"15224",":Drug","Drug","Acids, Acyclic, Fatty Acids, Lipids, OAT3/SLC22A8 Inhibitors, OAT1/SLC22A6 inhibitors","","","DB04519","","Caprylic acid","","","","","","Drug","",,,,,,,,,,
"15225",":Drug","Drug","Sulfur Compounds","","","DB05854","","CLX-0921","","","","","","Drug","",,,,,,,,,,
"15226",":Drug","Drug","Alkaloids, Pyridines, Solanaceous Alkaloids","","","DB05855","","Rivanicline","","","","","","Drug","",,,,,,,,,,
"15247",":Drug","G03AA06,G03AA,G03A,G03,G,Drug;G03FB01,G03FB,G03F,G03,G,Drug;G03FA10,G03FA,G03F,G03,G,Drug","Sex Hormones and Modulators of the Genital System, Cytochrome P-450 Substrates, Contraceptives, Oral, Hormonal, Contraceptives, Postcoital, Norsteroids, Adrenal Cortex Hormones, Genito Urinary System and Sex Hormones, Reproductive Control Agents, Cytochrome P-450 CYP3A4 Substrates, Fused-Ring Compounds, Contraceptive Agents, Hormonal, Contraceptives, Oral, Cytochrome P-450 CYP3A Substrates, Contraceptives, Oral, Synthetic, Progestogens and Estrogens, Sequential Preparations, Progestins, Combination Contraceptives (with Estrogen and derivatives), Norpregnenes, Hormonal Contraceptives for Systemic Use, Norpregnanes, Contraceptive Agents, Female, Progestin Contraceptives, Steroids","","","DB09389","","Norgestrel","","","","","","Drug","",,,,,,,,,,
"15273",":Drug","Drug","0","","","DB08079","","AMG-208","","","","","","Drug","",,,,,,,,,,
"15275",":Drug","Drug","0","","","DB05801","","GTI 2040","","","","","","Drug","",,,,,,,,,,
"15291",":Drug","Drug","Cytochrome P-450 CYP3A Inhibitors, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 CYP3A4 Inhibitors, Cytochrome P-450 CYP3A4 Inhibitors (strength unknown), Lactones","","","DB05814","","GPI-1485","","","","","","Drug","",,,,,,,,,,
"15303",":Drug","Drug","0","","","DB15227","","Tirabrutinib","","","","","","Drug","",,,,,,,,,,
"15307",":Drug","G03CA04,G03CA,G03C,G03,G,Drug;G03CC06,G03CC,G03C,G03,G,Drug","Sex Hormones and Modulators of the Genital System, Estranes, Hormones, Hormone Substitutes, and Hormone Antagonists, P-glycoprotein substrates, Estrenes, Estrogens, Genito Urinary System and Sex Hormones, Natural and Semisynthetic Estrogens, Plain, Hormones, Fused-Ring Compounds, Gonadal Steroid Hormones, P-glycoprotein inducers, Thyroxine-binding globulin inducers, Estradiol Congeners, Gonadal Hormones, Steroids","","","DB04573","","Estriol","","","","","","Drug","",,,,,,,,,,
"15308",":Drug","Drug","Cytochrome P-450 Substrates, Cytochrome P-450 Enzyme Inhibitors, 17-Ketosteroids, Adrenal Cortex Hormones, Estrogens, MATE 1 Substrates, Hormones, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP1A2 Inhibitors (strength unknown), Drugs that are Mainly Renally Excreted, Fused-Ring Compounds, Cytochrome P-450 CYP1A2 Inhibitors, Cytochrome P-450 CYP2C9 Inhibitors, Estradiol Congeners, Estrogens, Conjugated (USP), Hormonal Contraceptives for Systemic Use, MATE substrates, Gonadal Hormones, Estranes, Hormones, Hormone Substitutes, and Hormone Antagonists, Estrenes, Reproductive Control Agents, Ketosteroids, Contraceptive Agents, Hormonal, Gonadal Steroid Hormones, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP3A Substrates, Thyroxine-binding globulin inducers, Cytochrome P-450 CYP2C9 Inhibitors (strength unknown), MATE 2 Substrates, Cytochrome P-450 CYP1A2 Substrates, Hyperglycemia-Associated Agents, Steroids","","","DB04574","","Estrone sulfate","","","","","","Drug","",,,,,,,,,,
"15309",":Drug","Drug","Norpregnatrienes, Hormones, Hormone Substitutes, and Hormone Antagonists, Norsteroids, Estrogens, Estrogenic Steroids, Alkylated, Hormones, Ethinyl Estradiol, Fused-Ring Compounds, Gonadal Steroid Hormones, Thyroxine-binding globulin inducers, Estradiol Congeners, Norpregnanes, Gonadal Hormones, Steroids","","","DB04575","","Quinestrol","","","","","","Drug","",,,,,,,,,,
"15315",":Drug","L01EX18,L01EX,L01E,L01,L,Drug","BSEP/ABCB11 Inhibitors, Cytochrome P-450 Substrates, Cytochrome P-450 Enzyme Inhibitors, Tyrosine Kinase Inhibitors, Antineoplastic and Immunomodulating Agents, Antineoplastic Agents, BCRP/ABCG2 Inhibitors, MATE inhibitors, MATE 1 Inhibitors, Cytochrome P-450 CYP3A4 Substrates, MATE 2-K Inhibitors, Cytochrome P-450 CYP2C9 Substrates, Protein Kinase Inhibitors, Bile Salt Export Pump Inhibitors, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP2C9 Inhibitors (strength unknown), Cytochrome P-450 CYP2C9 Inhibitors, MATE 2 Inhibitors, P-glycoprotein inhibitors, Kinase Inhibitor","","","DB15233","","Avapritinib","","","","","","Drug","",,,,,,,,,,
"15320",":Drug","R02AA19,R02AA,R02A,R02,R,Drug;N01BX03,N01BX,N01B,N01,N,Drug;C05BB05,C05BB,C05B,C05,C,Drug;D08AE03,D08AE,D08A,D08,D,Drug","Miscellaneous Therapeutic Agents, Nervous System, Antiseptics and Disinfectants, Dermatologicals, Cardiovascular Agents, Sclerosing Agents for Local Injection, Anesthetics, Anti-Infective Agents, Anti-Infective Agents, Local, Pharmaceutical Solutions, Vasoprotectives, Throat Preparations, Disinfectants, Solutions, Sclerosing Solutions, Antivaricose Therapy, Phenols, Pharmaceutical Preparations, Compounds used in a research, industrial, or household setting, Benzene Derivatives, Anesthetics, Local, Phenol and Derivatives","","","DB03255","","Phenol","","","","","","Drug","",,,,,,,,,,
"15328",":Drug","J05AX28,J05AX,J05A,J05,J,Drug","Antivirals for Systemic Use, Direct Acting Antivirals, Peptides, Amino Acids, Peptides, and Proteins, Lipids, Antiviral Agents, Antiinfectives for Systemic Use","","","DB15248","","Bulevirtide","","","","","","Drug","",,,,,,,,,,
"15346",":Drug","Drug","Experimental Unapproved Treatments for COVID-19","","","DB16515","","PLN-74809","","","","","","Drug","",,,,,,,,,,
"15361",":Drug","Drug","Keto Acids","","","DB05869","","Ethyl pyruvate","","","","","","Drug","",,,,,,,,,,
"15371",":Drug","Drug","Cholestanes, Sterols, Lipids, Membrane Lipids, Cholestenes, P-glycoprotein inhibitors, Fused-Ring Compounds, BCRP/ABCG2 Inducers, Steroids","","","DB04540","","Cholesterol","","","","","","Drug","",,,,,,,,,,
"15375",":Drug","Drug","0","","","DB05879","","AME-527","","","","","","Drug","",,,,,,,,,,
"15396",":Drug","Drug","Heterocyclic Compounds, Fused-Ring, Pyrans","","","DB05882","","CHF 4227","","","","","","Drug","",,,,,,,,,,
"15399",":Drug","L01FB01,L01FB,L01F,L01,L,Drug","Immunologic Factors, CD22-directed Immunoconjugate, Antibodies, Amino Acids, Peptides, and Proteins, Cancer immunotherapy, Immunoproteins, Proteins, Antibodies, Monoclonal, Humanized, Antineoplastic Agents, Immunological, MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES, Immunotherapy, Glycosides, Hepatotoxic Agents, Carbohydrates, Immunoglobulins, Noxae, P-glycoprotein substrates, Antineoplastic and Immunomodulating Agents, CD22 (Clusters of Differentiation 22) inhibitors, Antineoplastic Agents, Antibiotics, Antineoplastic, Antibodies, Monoclonal, Calicheamicins, P-glycoprotein substrates with a Narrow Therapeutic Index, Serum Globulins, Immunotoxins, Increased Cellular Death, Narrow Therapeutic Index Drugs, CD22-directed Antibody Interactions, Globulins, Immunoconjugates, Blood Proteins, Toxic Actions, Decreased DNA Integrity, Antibody-drug Conjugates","","","DB05889","","Inotuzumab ozogamicin","","","","","","Drug","",,,,,,,,,,
"15414",":Drug","Drug","0","","","DB05890","","Veglin","","","","","","Drug","",,,,,,,,,,
"15421",":Drug","Drug","0","","","DB05895","","HGS-TR2J","","","","","","Drug","",,,,,,,,,,
"15430",":Drug","L01EL02,L01EL,L01E,L01,L,Drug","Benzoates, Cytochrome P-450 Substrates, Cytochrome P-450 Enzyme Inhibitors, Tyrosine Kinase Inhibitors, Cytochrome P-450 CYP3A4 Substrates with a Narrow Therapeutic Index, Acids, Carbocyclic, Antineoplastic and Immunomodulating Agents, Cytochrome P-450 CYP3A5 Inhibitors, Antineoplastic Agents, Amides, Cytochrome P-450 CYP3A5 Inhibitors (weak), Cytochrome P-450 CYP3A4 Substrates, Bruton's tyrosine kinase (BTK) inhibitors, Protein Kinase Inhibitors, Cytochrome P-450 CYP3A Inhibitors, Narrow Therapeutic Index Drugs, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Inhibitors, Benzene Derivatives, Cytochrome P-450 CYP3A4 Inhibitors (weak), Kinase Inhibitor","","","DB11703","","Acalabrutinib","","","","","","Drug","",,,,,,,,,,
"15438",":Drug","L01FF03,L01FF,L01F,L01,L,Drug","Immunoglobulins, Programmed Death Ligand-1-directed Antibody Interactions, Immune Checkpoint Inhibitors, Antineoplastic and Immunomodulating Agents, Antibodies, Antineoplastic Agents, Amino Acids, Peptides, and Proteins, Antibiotics, Antineoplastic, Antibodies, Monoclonal, Cancer immunotherapy, Immunoproteins, PD-1/PDL-1 (Programmed cell death protein 1/death ligand 1) inhibitors, Proteins, Serum Globulins, Antineoplastic Agents, Immunological, MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES, Narrow Therapeutic Index Drugs, Globulins, Blood Proteins, Immunotherapy, Programmed Death Ligand-1 Blocker, Programmed Death Ligand-1 Antagonists","","","DB11714","","Durvalumab","","","","","","Drug","",,,,,,,,,,
"15449",":Drug","Drug","Acids, Noncarboxylic, Acids, Agents causing angioedema, Blood Glucose Lowering Agents, Boron Compounds, DPP-IV Inhibitors","","","DB11723","","Dutogliptin","","","","","","Drug","",,,,,,,,,,
"15455",":Drug","L01EC03,L01EC,L01E,L01,L,Drug","Acids, Acyclic, QTc Prolonging Agents, Cytochrome P-450 Substrates, Antineoplastic and Immunomodulating Agents, Antineoplastic Agents, Amides, Cytochrome P-450 CYP3A4 Substrates, Moderate Risk QTc-Prolonging Agents, Cytochrome P-450 CYP2C19 Substrates, Protein Kinase Inhibitors, Sulfur Compounds, Cytochrome P-450 CYP3A Substrates, B-Raf serine-threonine kinase (BRAF) inhibitors, Cytochrome P-450 CYP2D6 Substrates, Sulfones, Kinase Inhibitor","","","DB11718","","Encorafenib","","","","","","Drug","",,,,,,,,,,
"15459",":Drug","Drug","Proteins, Serum Globulins, Antibodies, Monoclonal, Humanized, Immunologic Factors, Immunoglobulins, Globulins, Blood Proteins, Antibodies, Amino Acids, Peptides, and Proteins, Antibodies, Monoclonal, Immunoproteins","","","DB11731","","Depatuxizumab mafodotin","","","","","","Drug","",,,,,,,,,,
"15460",":Drug","L01EF02,L01EF,L01E,L01,L,Drug","Highest Risk QTc-Prolonging Agents, Pyridines, QTc Prolonging Agents, Amines, Cytochrome P-450 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 CYP3A4 Substrates with a Narrow Therapeutic Index, Antineoplastic and Immunomodulating Agents, Antineoplastic Agents, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A4 Inhibitors (strong), Heterocyclic Compounds, Fused-Ring, Protein Kinase Inhibitors, Cytochrome P-450 CYP3A Inhibitors, Cytochrome P-450 CYP3A4 Substrates (strength unknown), Narrow Therapeutic Index Drugs, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Inhibitors, Cyclin-dependent kinase (CDK) inhibitors, Kinase Inhibitor","","","DB11730","","Ribociclib","","","","","","Drug","",,,,,,,,,,
"15470",":Drug","L01EB08,L01EB,L01E,L01,L,Drug","Cytochrome P-450 CYP3A5 Inducers (moderate), Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 Substrates, Tyrosine Kinase Inhibitors, Antineoplastic and Immunomodulating Agents, Cytochrome P-450 CYP3A Inducers, Antineoplastic Agents, Cytochrome P-450 CYP3A4 Substrates, Heterocyclic Compounds, Fused-Ring, Cytochrome P-450 Enzyme Inducers, Protein Kinase Inhibitors, Crown Compounds, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP1A2 Substrates, Cytochrome P-450 CYP3A5 Inducers (weak), Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors, Ethers, Cytochrome P-450 CYP3A5 Inducers, Ethers, Cyclic","","","DB11737","","Icotinib","","","","","","Drug","",,,,,,,,,,
"15545",":Drug","L01EX17,L01EX,L01E,L01,L,Drug","Benzoates, Cytochrome P-450 Substrates, Cytochrome P-450 Enzyme Inhibitors, Tyrosine Kinase Inhibitors, P-glycoprotein substrates, Acids, Carbocyclic, Antineoplastic and Immunomodulating Agents, Antineoplastic Agents, BCRP/ABCG2 Inhibitors, Amides, MATE inhibitors, MATE 1 Inhibitors, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP1A2 Inhibitors (strength unknown), MATE 2-K Inhibitors, Cytochrome P-450 CYP1A2 Inhibitors, Protein Kinase Inhibitors, Cytochrome P-450 CYP3A Substrates, MATE 2 Inhibitors, P-glycoprotein inhibitors, Benzene Derivatives, Mesenchymal Epithelial Transition Inhibitors, Kinase Inhibitor","","","DB11791","","Capmatinib","","","","","","Drug","",,,,,,,,,,
"15549",":Drug","L01XK02,L01XK,L01X,L01,L,Drug","Enzyme Inhibitors, P-glycoprotein substrates, Pyrazoles, Antineoplastic and Immunomodulating Agents, MATE 1 Substrates, Antineoplastic Agents, BCRP/ABCG2 Inhibitors, MATE inhibitors, MATE 1 Inhibitors, Poly(ADP-ribose) Polymerase Inhibitors, P-glycoprotein substrates with a Narrow Therapeutic Index, Heterocyclic Compounds, Fused-Ring, Cytochrome P-450 Enzyme Inducers, BCRP/ABCG2 Substrates, Narrow Therapeutic Index Drugs, MATE 2 Substrates with a Narrow Therapeutic Index, MATE 2 Substrates, Cytochrome P-450 CYP1A2 Inducers, Poly (ADP-ribose) polymerase (PARP) inhibitors, MATE 2 Inhibitors, Cytochrome P-450 CYP1A2 Inducers (weak), MATE substrates, MATE 1 Substrates with a Narrow Therapeutic Index","","","DB11793","","Niraparib","","","","","","Drug","",,,,,,,,,,
"15568",":Drug","Drug","Cyclin-Dependent Kinases, antagonists & inhibitors","","","DB08142","","AT-7519","","","","","","Drug","",,,,,,,,,,
"15587",":Drug","C04AX32,C04AX,C04A,C04,C,Drug","Enzyme Inhibitors, Piperazines, Isoquinolines, Cardiovascular Agents, Membrane Transport Modulators, Calcium Channel Blockers, Heterocyclic Compounds, Fused-Ring, Protein Kinase Inhibitors, Sulfur Compounds, Sulfonamides, Calcium-Regulating Hormones and Agents, Peripheral Vasodilators, Vasodilating Agents, Sulfones, Antiarrhythmic agents","","","DB08162","","Fasudil","","","","","","Drug","",,,,,,,,,,
"15617",":Drug","Drug","Oils, Lipid Emulsion, Lipids, Dietary Fats, Unsaturated, Complex Mixtures, Physiological Phenomena, Plant Preparations, Fats, Unsaturated, Dietary Fats, Caloric Agents, Biological Products, Plant Oils, Fats, Diet, Food, and Nutrition, Food","","","DB09422","","Soybean oil","","","","","","Drug","",,,,,,,,,,
"15634",":Drug","Drug","Immunologic Factors, Anti-Bacterial Agents, Cytochrome P-450 CYP3A Inhibitors, Cytochrome P-450 Enzyme Inhibitors, Adjuvants, Immunologic, Macrolides, Cytochrome P-450 CYP3A4 Inhibitors, Antineoplastic Agents, Cytochrome P-450 CYP3A4 Inhibitors (strength unknown), Enzyme Activation, Lactones","","","DB11752","","Bryostatin 1","","","","","","Drug","",,,,,,,,,,
"15636",":Drug","Drug","Serotonin 5-HT1 Receptor Agonists, Serotonin Agents, Central Nervous System Depressants, Serotonin Receptor Agonists, Agents that produce hypertension, Antidepressive Agents","","","DB11755","","Tetrahydrocannabivarin","","","","","","Drug","",,,,,,,,,,
"15651",":Drug","L01XK04,L01XK,L01X,L01,L,Drug","Pyridazines, Enzyme Inhibitors, BCRP/ABCG2 Substrates, Narrow Therapeutic Index Drugs, P-glycoprotein substrates, Antineoplastic and Immunomodulating Agents, Antineoplastic Agents, Poly (ADP-ribose) polymerase (PARP) inhibitors, Poly(ADP-ribose) Polymerase Inhibitors, P-glycoprotein substrates with a Narrow Therapeutic Index","","","DB11760","","Talazoparib","","","","","","Drug","",,,,,,,,,,
"15656",":Drug","Drug","Acids, Acyclic, Acrylates, Enzyme Inhibitors, Protein Kinase Inhibitors, Amides","","","DB11764","","Spebrutinib","","","","","","Drug","",,,,,,,,,,
"15668",":Drug","L04AC14,L04AC,L04A,L04,L,Drug","Immunosuppressive Agents, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 CYP3A Inducers, Antibodies, Amino Acids, Peptides, and Proteins, Disease-modifying Antirheumatic Agents, Interleukin Inhibitors, Immunoproteins, Proteins, Cytochrome P-450 Enzyme Inducers, Immunotherapy, Immunoglobulins, Biologics for Rheumatoid Arthritis Treatment, Antineoplastic and Immunomodulating Agents, Cytochrome P-450 CYP3A4 Inducers, Antirheumatic Agents, Interleukin-6 Receptor Antagonist, Antibodies, Monoclonal, Serum Globulins, Cytochrome P-450 CYP3A4 Inducers (weak), Cytochrome P-450 CYP3A Inhibitors, Globulins, Blood Proteins, Cytochrome P-450 CYP3A4 Inhibitors, Cytochrome P-450 CYP3A4 Inhibitors (weak)","","","DB11767","","Sarilumab","","","","","","Drug","",,,,,,,,,,
"15676",":Drug","Drug","Proteins, Serum Globulins, Immunoglobulins, Globulins, Blood Proteins, Immune Checkpoint Inhibitors, Antibodies, Antineoplastic Agents, Amino Acids, Peptides, and Proteins, CTLA-4-directed Blocking Antibody, Antibodies, Monoclonal, Immunoproteins","","","DB11771","","Tremelimumab","","","","","","Drug","",,,,,,,,,,
"15681",":Drug","Drug","Phosphatidylinositol 3-Kinase, antagonists & inhibitors, Heterocyclic Compounds, Fused-Ring, Sulfur Compounds, Amides, Sulfones","","","DB11772","","Pilaralisib","","","","","","Drug","",,,,,,,,,,
"15698",":Drug","Drug","Sulfur Compounds, Amides, Sulfones","","","DB05943","","Resatorvid","","","","","","Drug","",,,,,,,,,,
"15699",":Drug","Drug","Heterocyclic Compounds, Fused-Ring, Sulfur Compounds","","","DB05944","","Varlitinib","","","","","","Drug","",,,,,,,,,,
"15701",":Drug","Drug","Immunoglobulins, HIV Fusion Inhibitors, Deltaretrovirus Antibodies, Viral Fusion Protein Inhibitors, Antibodies, Amino Acids, Peptides, and Proteins, Experimental Unapproved Treatments for COVID-19, Anti-Retroviral Agents, Antiviral Agents, Anti-HIV Agents, Antibodies, Monoclonal, Antibodies, Viral, Anti-Infective Agents, Immunoproteins, Proteins, Serum Globulins, Antibodies, Monoclonal, Humanized, Globulins, Blood Proteins, Receptors, CCR5","","","DB05941","","Leronlimab","","","","","","Drug","",,,,,,,,,,
"15703",":Drug","Drug","0","","","DB05956","","EVT-101","","","","","","Drug","",,,,,,,,,,
"15705",":Drug","Drug","Estranes, Fused-Ring Compounds, Steroids","","","DB05959","","ENMD-1198","","","","","","Drug","",,,,,,,,,,
"15708",":Drug","Drug","0","","","DB05966","","TAS-108","","","","","","Drug","",,,,,,,,,,
"15710",":Drug","Drug","0","","","DB05961","","PPL-100","","","","","","Drug","",,,,,,,,,,
"15711",":Drug","H02AA01,H02AA,H02A,H02,H,Drug","Corticosteroids for Systemic Use, Corticosteroids, Cytochrome P-450 Substrates, Immunosuppressive Agents, Pregnenediones, Corticosteroids for Systemic Use, Plain, Hormones, Hormone Substitutes, and Hormone Antagonists, P-glycoprotein substrates, Adrenal Cortex Hormones, Hormones, Cytochrome P-450 CYP3A4 Substrates, Fused-Ring Compounds, Hydroxycorticosteroids, P-glycoprotein inducers, Cytochrome P-450 CYP3A Substrates, Pregnanes, Mineralocorticoids, 11-Hydroxycorticosteroids, Systemic Hormonal Preparations, Excl. Sex Hormones and Insulins, Pregnenes, Steroids","","","DB04630","","Aldosterone","","","","","","Drug","",,,,,,,,,,
"15712",":Drug","Drug","Hydrocarbons, Halogenated, Mustard Compounds","","","DB05968","","PR-104","","","","","","Drug","",,,,,,,,,,
"15713",":Drug","Drug","Sulfur Compounds","","","DB05969","","SNS-032","","","","","","Drug","",,,,,,,,,,
"15723",":Drug","Drug","Nucleic Acids, Nucleotides, and Nucleosides, Nucleotides, Polynucleotides","","","DB05971","","Archexin","","","","","","Drug","",,,,,,,,,,
"15733",":Drug","Drug","0","","","DB05906","","CCR5 mAb","","","","","","Drug","",,,,,,,,,,
"15744",":Drug","Drug","Heterocyclic Compounds, Fused-Ring, Sulfur Compounds","","","DB05913","","OSI-930","","","","","","Drug","",,,,,,,,,,
"15746",":Drug","Drug","Proteins, Serum Globulins, Antineoplastic Agents, Immunological, Immunoglobulins, Globulins, Blood Proteins, Antibodies, Antineoplastic Agents, Amino Acids, Peptides, and Proteins, Immunoproteins","","","DB05916","","CT-011","","","","","","Drug","",,,,,,,,,,
"15751",":Drug","Drug","Membrane Proteins, Proteins, Scleroproteins, Serum Globulins, Globulins, Peptides, Blood Proteins, Extracellular Matrix Proteins, Amino Acids, Peptides, and Proteins, Glycoproteins, Membrane Glycoproteins, Vascular Endothelial Growth Factor Receptor-2, antagonists & inhibitors","","","DB05931","","Pegdinetanib","","","","","","Drug","",,,,,,,,,,
