"_id","_labels","atcClassification","category","class","detail","diseaseID","drugID","ensemblID","name","ncbiID","ncbiTaxID","providedBy","semanticType","symbol","type","uniprotID","_start","_end","_type","associationType","confidenceScore","identifier","providedBy","publication","relation","type"
,,,,,,,,,,,,,,,,,"1594","1594","INTERACTS_WITH","physical association","0.68","EBI-9693522","intact","PMID:21487036","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6376","6758","INTERACTS_WITH","physical association","0.9","EBI-11901104","intact","NA","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6642","6758","INTERACTS_WITH","association","0.89","EBI-26987831","intact","PMID:24421332","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1285","7713","INTERACTS_WITH","proximity","0.67","EBI-6591295","intact","PMID:25241761","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6018","7713","INTERACTS_WITH","physical association","0.66","EBI-7287391","intact","PMID:19820695","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6806","7713","INTERACTS_WITH","association","0.82","EBI-27115308","intact","PMID:27880917","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1359","1495","INTERACTS_WITH","physical association","0.73","EBI-20770039","intact","PMID:21931826","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1495","1495","INTERACTS_WITH","physical association","0.75","EBI-24508039","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5366","7740","INTERACTS_WITH","physical association","0.74","EBI-22122568","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5281","7740","INTERACTS_WITH","association","0.71","EBI-9985228","intact","PMID:25497084","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1291","6269","INTERACTS_WITH","physical association","0.67","EBI-10503208","intact","PMID:25416956","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"36","5249","INTERACTS_WITH","physical association","0.9","EBI-26876573","intact","PMID:16723661","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5129","699","INTERACTS_WITH","association","0.92","EBI-10896933","intact","PMID:26004684","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"865","893","INTERACTS_WITH","physical association","0.69","EBI-15098378","intact","PMID:21621563","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5441","893","INTERACTS_WITH","association","0.69","EBI-21909838","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6845","893","INTERACTS_WITH","association","0.64","EBI-21907689","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1218","924","INTERACTS_WITH","direct interaction","0.81","EBI-11475933","intact","PMID:24642916","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"944","924","INTERACTS_WITH","association","0.71","EBI-8679304","intact","PMID:9489702","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1515","1515","INTERACTS_WITH","direct interaction","0.73","EBI-31597157","intact","PMID:35152348","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1201","5709","INTERACTS_WITH","physical association","0.67","EBI-11510581","intact","PMID:16730941","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1152","1136","INTERACTS_WITH","association","0.74","EBI-21939904","intact","PMID:27499296","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5326","5294","INTERACTS_WITH","proximity","0.68","EBI-6590226","intact","PMID:25241761","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7692","5294","INTERACTS_WITH","colocalization","0.6","EBI-1103480","intact","PMID:16944923","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7747","5294","INTERACTS_WITH","association","0.6","EBI-11132927","intact","PMID:26496610","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5122","5122","INTERACTS_WITH","physical association","0.68","EBI-24654882","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1270","5122","INTERACTS_WITH","physical association","0.78","EBI-24476376","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1600","5772","INTERACTS_WITH","association","0.6","EBI-21302175","intact","PMID:31527615","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1314","6177","INTERACTS_WITH","association","0.64","EBI-25393134","intact","PMID:31980649","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7191","7191","INTERACTS_WITH","physical association","0.67","EBI-24346806","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"125","465","INTERACTS_WITH","direct interaction","0.62","EBI-26586628","intact","PMID:23661758","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7833","583","INTERACTS_WITH","association","0.83","EBI-16119259","intact","PMID:25173175","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7642","583","INTERACTS_WITH","association","0.76","EBI-7678006","intact","PMID:22293751","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7168","583","INTERACTS_WITH","association","0.96","EBI-26584746","intact","PMID:29263825","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6522","583","INTERACTS_WITH","physical association","0.67","EBI-22139218","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6251","6531","INTERACTS_WITH","physical association","0.78","EBI-22129439","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6323","6694","INTERACTS_WITH","association","0.67","EBI-27114151","intact","PMID:27880917","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7239","7239","INTERACTS_WITH","physical association","0.86","EBI-11779311","intact","PMID:27107012","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"524","551","INTERACTS_WITH","association","0.6","EBI-25472850","intact","PMID:25281560","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"545","416","INTERACTS_WITH","association","0.74","EBI-21767844","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7924","181","INTERACTS_WITH","physical association","0.76","EBI-20913110","intact","PMID:30021884","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1161","7490","INTERACTS_WITH","proximity","0.69","EBI-29678473","intact","PMID:35140242","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5601","7490","INTERACTS_WITH","physical association","0.62","EBI-25437674","intact","PMID:32017888","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5560","7490","INTERACTS_WITH","direct interaction","0.62","EBI-7141207","intact","PMID:19644450","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"16","7490","INTERACTS_WITH","association","0.73","EBI-28938281","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"8660","6059","INTERACTS_WITH","physical association","0.67","EBI-36500684","intact","PMID:35914814","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"123","8059","INTERACTS_WITH","association","0.74","EBI-25483015","intact","PMID:24981860","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1442","5310","INTERACTS_WITH","association","0.69","EBI-21905461","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6845","5310","INTERACTS_WITH","association","0.64","EBI-21907689","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7762","7762","INTERACTS_WITH","direct interaction","0.66","EBI-40211878","intact","PMID:36321378","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"180","7762","INTERACTS_WITH","association","0.76","EBI-11132348","intact","PMID:26496610","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5325","7762","INTERACTS_WITH","physical association","0.68","EBI-40211864","intact","PMID:36321378","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"280","541","INTERACTS_WITH","physical association","0.6","EBI-25292342","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5324","541","INTERACTS_WITH","association","0.67","EBI-25387697","intact","PMID:31980649","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"754","541","INTERACTS_WITH","physical association","0.63","EBI-14033733","intact","PMID:25637025","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"16","7173","INTERACTS_WITH","association","0.66","EBI-11006926","intact","PMID:26496610","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7823","1512","INTERACTS_WITH","association","0.98","EBI-28935827","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5784","1512","INTERACTS_WITH","association","0.6","EBI-16879792","intact","PMID:18281698","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"291","6537","INTERACTS_WITH","physical association","0.67","EBI-22270898","intact","PMID:29892012","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1132","7715","INTERACTS_WITH","direct interaction","0.74","EBI-20829455","intact","PMID:29990310","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7440","7440","INTERACTS_WITH","phosphorylation reaction","0.62","EBI-16001408","intact","PMID:22820988","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7402","224","INTERACTS_WITH","physical association","0.72","EBI-8572041","intact","PMID:12475979","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6500","6356","INTERACTS_WITH","association","0.71","EBI-21712105","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6631","6356","INTERACTS_WITH","association","0.77","EBI-21259462","intact","PMID:30833792","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6741","6356","INTERACTS_WITH","association","0.78","EBI-21712335","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6254","6117","INTERACTS_WITH","association","0.77","EBI-21705814","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6323","1395","INTERACTS_WITH","association","0.92","EBI-27114151","intact","PMID:27880917","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6847","1395","INTERACTS_WITH","proximity","0.76","EBI-14028308","intact","PMID:28330616","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6846","1395","INTERACTS_WITH","association","0.75","EBI-21564681","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5524","7106","INTERACTS_WITH","physical association","0.74","EBI-22122671","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5362","6815","INTERACTS_WITH","association","0.73","EBI-16083057","intact","PMID:24290141","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"897","897","INTERACTS_WITH","physical association","0.67","EBI-16750281","intact","PMID:16951355","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"810","7929","INTERACTS_WITH","association","0.64","EBI-28941466","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6613","7875","INTERACTS_WITH","association","0.62","EBI-15947035","intact","PMID:21984185","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"8163","7875","INTERACTS_WITH","physical association","0.92","EBI-26678480","intact","PMID:20211142","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7333","530","INTERACTS_WITH","association","0.63","EBI-9394970","intact","PMID:25036637","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1152","1049","INTERACTS_WITH","association","0.64","EBI-21939904","intact","PMID:27499296","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"946","1049","INTERACTS_WITH","association","0.64","EBI-21939850","intact","PMID:27499296","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1152","7137","INTERACTS_WITH","association","0.8","EBI-21939904","intact","PMID:27499296","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1514","5114","INTERACTS_WITH","physical association","0.83","EBI-20926738","intact","PMID:30021884","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7018","7557","INTERACTS_WITH","physical association","0.62","EBI-7157489","intact","PMID:17159904","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1152","1156","INTERACTS_WITH","association","0.64","EBI-21939904","intact","PMID:27499296","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"363","6548","INTERACTS_WITH","physical association","0.68","EBI-21792710","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6256","6823","INTERACTS_WITH","physical association","0.61","EBI-16144509","intact","PMID:25686248","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5362","6823","INTERACTS_WITH","association","0.66","EBI-16083057","intact","PMID:24290141","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6835","6823","INTERACTS_WITH","association","0.66","EBI-16082763","intact","PMID:24290141","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6477","6823","INTERACTS_WITH","physical association","0.64","EBI-16129637","intact","PMID:25438055","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"4","7242","INTERACTS_WITH","physical association","0.97","EBI-34563789","intact","PMID:24152121","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1073","1073","INTERACTS_WITH","direct interaction","0.62","EBI-26590044","intact","PMID:23661758","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1134","1073","INTERACTS_WITH","direct interaction","0.62","EBI-26590072","intact","PMID:23661758","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5524","868","INTERACTS_WITH","proximity","0.63","EBI-6595098","intact","PMID:25241761","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"868","868","INTERACTS_WITH","direct interaction","0.61","EBI-8592001","intact","PMID:21317875","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5970","5999","INTERACTS_WITH","association","0.67","EBI-25770016","intact","PMID:22119785","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1442","7820","INTERACTS_WITH","association","0.69","EBI-21905461","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5634","5634","INTERACTS_WITH","physical association","0.67","EBI-24389451","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5359","5634","INTERACTS_WITH","physical association","0.72","EBI-25262217","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"610","610","INTERACTS_WITH","direct interaction","0.62","EBI-15556768","intact","PMID:16155580","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6843","5516","INTERACTS_WITH","association","0.8","EBI-28934478","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6367","5516","INTERACTS_WITH","physical association","0.67","EBI-24470574","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6640","5516","INTERACTS_WITH","association","0.74","EBI-20621330","intact","PMID:21858095","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5516","5516","INTERACTS_WITH","physical association","0.8","EBI-24483543","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1442","5603","INTERACTS_WITH","association","0.69","EBI-21905461","intact","PMID:28514442","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5179","5181","INTERACTS_WITH","physical association","0.7","EBI-26569458","intact","PMID:32094208","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"156","154","INTERACTS_WITH","physical association","0.66","EBI-26900864","intact","PMID:16723661","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5362","6608","INTERACTS_WITH","physical association","0.66","EBI-26452828","intact","PMID:33368531","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6443","7109","INTERACTS_WITH","association","0.67","EBI-6117231","intact","PMID:21903422","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"1060","1545","INTERACTS_WITH","physical association","0.98","EBI-26296468","intact","PMID:32814053","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6846","903","INTERACTS_WITH","colocalization","0.82","EBI-21941103","intact","PMID:26095357","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5910","6696","INTERACTS_WITH","physical association","0.86","EBI-20924794","intact","PMID:30021884","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6372","6696","INTERACTS_WITH","colocalization","0.6","EBI-7083706","intact","PMID:17094969","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5924","6696","INTERACTS_WITH","physical association","0.67","EBI-15712901","intact","PMID:18599441","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5869","6696","INTERACTS_WITH","physical association","0.67","EBI-15713037","intact","PMID:18599441","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5480","5452","INTERACTS_WITH","association","0.69","EBI-28938670","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5462","5452","INTERACTS_WITH","association","0.64","EBI-28934542","intact","PMID:32707033","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5924","5452","INTERACTS_WITH","physical association","0.7","EBI-16055292","intact","PMID:23623729","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7021","5452","INTERACTS_WITH","physical association","0.63","EBI-25823053","intact","PMID:32911434","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5910","5452","INTERACTS_WITH","association","0.62","EBI-6261934","intact","PMID:18628297","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5359","23","INTERACTS_WITH","physical association","0.78","EBI-22128925","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7320","7320","INTERACTS_WITH","direct interaction","0.76","EBI-16179235","intact","PMID:26436839","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6702","6921","INTERACTS_WITH","physical association","0.81","EBI-12720341","intact","PMID:25910212","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7360","7360","INTERACTS_WITH","direct interaction","0.63","EBI-25634236","intact","PMID:32433611","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7435","7829","INTERACTS_WITH","physical association","0.62","EBI-20908560","intact","PMID:30021884","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6147","6172","INTERACTS_WITH","direct interaction","0.66","EBI-26975033","intact","PMID:20176811","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"352","6172","INTERACTS_WITH","physical association","0.67","EBI-22125332","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5569","6172","INTERACTS_WITH","physical association","0.84","EBI-22147732","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5245","6172","INTERACTS_WITH","physical association","0.67","EBI-22134492","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5424","6172","INTERACTS_WITH","physical association","0.78","EBI-22133687","intact","PMID:31515488","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"8573","8573","INTERACTS_WITH","physical association","0.7","EBI-27033045","intact","PMID:27519415","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"182","8573","INTERACTS_WITH","physical association","0.87","EBI-22271294","intact","PMID:29892012","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"7908","8573","INTERACTS_WITH","physical association","0.95","EBI-27033125","intact","PMID:27519415","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"6268","519","INTERACTS_WITH","physical association","0.74","EBI-22272421","intact","PMID:29892012","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"5245","519","INTERACTS_WITH","physical association","0.72","EBI-24406830","intact","PMID:32296183","RO:0002437","biolink:Association"
,,,,,,,,,,,,,,,,,"337","6910","INTERACTS_WITH","physical association","0.78","EBI-22122514","intact","PMID:31515488","RO:0002437","biolink:Association"
